IDRSSD,RCFD2143,RCFD2150,RCFD2651,RCFD3163,RCFD3164,RCFD3190,RCFD4088,RCFD6164,RCFD6165,RCFDA590,RCFDB569,RCFDB570,RCFDB571,RCFDF055,RCFDF056,RCFDF057,RCFDF058,RCFDF059,RCFDF060,RCFDF061,RCFDF062,RCFDF063,RCFDF065,RCFDJA29,RCFDJF76,RCFDK192,RCFDK193,RCFDK194,RCFN5513,RCON2143,RCON2150,RCON2651,RCON3163,RCON3164,RCON3190,RCON4088,RCON5508,RCON5509,RCON5510,RCON5511,RCON5512,RCON6164,RCON6165,RCONA590,RCONB569,RCONB570,RCONB571,RCONF055,RCONF056,RCONF057,RCONF058,RCONF059,RCONF060,RCONF061,RCONF062,RCONF063,RCONF064,RCONF065,RCONG463,RCONG464,RCONJA29,RCONJF76,RCONK192,RCONK193,RCONK194,RCONL133,RCONL135,RCONLG26,RCONLG27,RCONLG28,RCONLL57,RCONLL59,RCONLL60,RCONMM07,RCONMQ52,RCONN523,RCONN524,TE01N528,TE01N529,TE02N528,TE02N529,TE03N528,TE03N529,TE04N528,TE04N529,TE05N528,TE05N529,TE06N528,TE06N529,TE07N528,TE08N528,TE09N528,TE10N528,TEXT4087,
656658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10079,0,0,3396,0,0,,0,0,0,0,0,227,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,6683,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.texasfinancialbank.com,
656779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0,0,0,0,0,,0,0,0,0,0,2097,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,81,,,,1,true,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.myunionfederal.com,
657178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7000,,0,0,0,0,0,1025,0,0,,,0,0,0,5000,2000,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.schuylersavings.com,
657271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20685,370,105000,0,20685,160000,,0,0,370,0,0,5588,3,25536,false,0,0,105000,55000,0,0,0,0,0,0,0,0,0,false,false,0,0,0,,,,,2,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.gatecity.bank,
657365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17884,772,230000,11031,5179,292500,,0,0,0,0,772,0,0,7996,false,0,0,230000,62500,0,0,0,0,0,0,0,0,0,false,false,,1674,0,,,,,2,103,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.hanmi.com,
657459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17821,0,85000,17343,4,95000,,0,0,0,0,0,50902,8,4,true,0,0,85000,10000,0,0,0,0,0,0,0,0,0,true,false,0,474,0,,,,,1,15,0,0,0,0,,,,,www.risingbank.com,Rising Bank,,,,,,,,,,,,,,,www.midwestbankcentre.com,
657758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901,0,0,1901,0,10000,,0,0,0,0,0,1008,0,0,,,10000,0,0,0,0,0,10000,0,0,0,0,10000,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.ctznsbank.com,
657954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,0,0,0,263,5000,,0,0,0,0,0,2562,1,263,,,0,0,0,5000,0,0,0,0,0,0,0,0,,,36,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.tricountybank.com,
658072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,2179,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,1,true,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.countysavingsbank.com,
658474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,429,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,1,true,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.collinsvillebuildingandloan.com,
658924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,240,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.farmersandminersbank.com,
659341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,182,0,0,295,0,,0,0,0,0,182,19375,3,1360,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,1,49,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.BankHillsboro.com,
659556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811,5,0,616,0,0,,0,0,5,0,0,5362,4,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,195,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.usb1.com,
659640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
659855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200598,6706,1430000,1099618,27006,2714257,,24,0,74,0,6608,3586,1,39641,true,0,1000000,1430000,0,0,0,0,1000000,250000,0,34257,0,1284257,true,true,0,73974,0,,,,,23,931,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.firstinterstatebank.com,
660066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,999,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,1,false,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.psbrocksprings.com,
660253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1647,0,0,18292,,0,0,0,0,0,17,0,0,,,0,1647,5376,5221,6048,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.tablerockbank.com,
660271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569,0,0,0,1569,0,,0,0,0,0,0,6634,2,1569,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,First Vincennes Savings Bank,,,,,,,,,,,,,,,http://www.frsb.net,
660570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10500,0,0,51337,,0,0,0,0,0,4749,1,0,,,0,10500,17727,19750,2557,0,0,126,0,677,0,0,,,792,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.presencebank.com,
660655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29005,0,66973,29005,0,266973,,0,0,0,0,0,43022,2,0,false,0,200000,66973,0,0,0,0,200000,0,0,0,0,200000,false,false,,0,0,,,,,1,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.american.bank,
660879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,253,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.angelinabank.com,
660927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,17750,0,0,34750,,0,0,0,0,0,15559,5,0,false,0,0,17750,17000,0,0,0,0,0,0,0,0,0,true,false,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.harfordbank.com,
661072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,0,17000,0,123,20000,,0,0,0,0,0,1547,1,156,false,0,0,17000,3000,0,0,0,0,0,0,0,0,0,true,false,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.mercersavings.com,
661157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,32,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,bankoforchard.com,
661223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,0,0,0,2000,,0,0,0,0,9,4450,2,0,false,0,0,0,2000,0,0,0,0,0,0,0,0,0,false,false,,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.leebank24.com,
661308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14788,0,9135,12936,0,9135,,0,0,0,0,0,1580,2,0,true,0,0,9135,0,0,0,0,0,0,0,0,0,0,false,true,,1852,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://AMALGAMATEDBANK.COM,
661474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,2,true,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.woodrufffederal.com,
662350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4000,0,0,15917,,0,0,0,0,0,0,0,0,,,0,4000,8917,3000,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.wahoostatebank.com,
662369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28318,0,0,27357,0,80000,,0,0,0,0,0,0,0,0,false,0,0,0,45000,35000,0,0,0,0,0,0,0,0,true,false,0,961,0,,,,,5,228,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.bankofthesierra.com,
662949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,364,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.iowastatebanks.com,
663245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425610,2209,1325000,1320666,1544,1328085,,1976,109,124,0,0,5900,2,1544,true,0,0,1325000,0,898,2187,0,0,0,0,0,0,0,true,false,19968,103400,0,,,,,38,3313,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.simmonsbank.com,
663638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,793,,0,0,0,0,0,725,1,0,,,0,0,0,0,793,0,0,0,0,0,0,0,,,,0,,,,,,2,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.gerberstatebank.com,
663656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,0,0,0,0,,0,0,0,0,0,58,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,58,,,,,,4,59,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.smallbusinessbank.com,
663834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051,4835,100000,879,0,100000,,0,0,0,0,4835,2627,1,0,true,0,0,100000,0,0,0,100000,0,0,0,0,0,0,false,false,1732,172,0,,,,,2,312,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.oceanbank.com,
663955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3147,0,5979,2705,0,7119,,0,0,0,0,0,0,0,0,,,0,6650,469,0,0,0,0,0,0,0,0,0,,,0,442,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.horizonbankne.com,
664176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5292,0,48000,4858,78,48000,,0,0,0,0,0,3841,3,78,,,0,48000,0,0,0,0,0,0,0,0,0,0,,,0,356,,,,,,1,1,0,0,0,0,,,,,audubonsavings.com,,fsbristol.com,,washingtonsav.com,,,,,,,,,,,,www.williampenn.bank,
664206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7363,0,517000,0,7363,611106,,0,0,0,0,0,1331,1,22362,true,0,90000,517000,1261,0,2748,0,90000,97,0,0,0,0,true,true,,0,0,,,,,5,190,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.capecodfive.com,
664653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,,0,0,0,0,0,72,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,,,,,,1,127,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.nativeamericanbank.com,
664756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574449,4960,0,3500125,0,3900000,,2335,0,1528,0,1097,477,0,0,true,0,3900000,0,0,0,0,0,3900000,0,0,0,0,3900000,true,true,,74324,0,,,,,37,1962,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.prosperitybankusa.com,
665146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231,119,14600,3749,0,41138,,0,0,43,0,76,5409,2,0,,,8000,14600,8050,9480,900,0,8000,0,108,0,0,8000,,,13,482,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.kerndtbrothers.com,
665258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,13,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,1,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fnbeldorado.com,
665865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,0,0,546,0,60000,,0,0,0,0,0,2305,1,0,,,60000,0,0,0,0,0,60000,0,0,0,0,60000,,,0,0,,,,,,0,0,0,0,0,0,,,,,www.eagle-bank.com,"Eagle Bank, a branch of Round Top State Bank",,,,,,,,,,,,,,,www.roundtopstatebank.com,
666059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,50000,0,0,50000,,0,0,0,0,0,0,0,0,,,0,50000,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.m1.bank,
666358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,153,,0,0,0,0,0,1594,1,0,,,0,0,0,0,153,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fcbob.com,
666554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,2748,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,bankonheritage.com/,
666844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,0,7800,741,0,7800,,0,0,0,0,0,3021,2,0,,,0,7800,0,0,0,0,0,0,0,0,0,0,,,500,10,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.vermilionvalleybank.com,
666974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,58,0,0,660,,0,0,0,0,0,340,0,0,,,0,58,78,524,0,0,0,0,0,0,0,0,,,0,0,,,,1,true,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fairfieldfederal.com,
667029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7067,0,0,7067,0,0,,0,0,0,0,0,7649,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,hometownbanc.com,
667252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,7,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.stockmens.net,
667346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230,0,13000,1230,0,13000,,0,0,0,0,0,5815,3,0,,,0,13000,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.philobank.com,
667524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3000,0,0,8000,,0,0,0,0,0,1200,1,0,true,0,0,3000,5000,0,0,0,0,0,0,0,0,0,true,false,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.bankofcharlotte.com,
667551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,8075,0,0,8275,,0,0,0,0,0,276,0,0,,,200,8075,0,0,0,0,200,0,0,0,0,200,,,0,80,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.lsbhank.com,
667757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135999,6827,30000,106915,0,36337,,0,0,1904,0,4923,84651,4,0,false,0,0,30000,1122,1323,3892,0,0,0,0,0,0,0,true,false,0,29084,0,,,,,12,748,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.origin.bank,
668053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,0,0,568,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.aspirebanks.com,
668147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,0,6800,200,0,6800,,0,0,0,0,0,4682,3,0,,,0,6800,0,0,0,0,0,0,0,0,0,0,,,423,0,,,,,,1,230,0,0,0,0,,,,,,,,,,,,,,,,,,,,,WWW.DEWITTBANK.COM,
669555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892,0,0,1892,0,66427,,0,0,0,0,0,23118,3,0,,,51176,0,15000,251,0,15000,51176,0,0,0,15500,51176,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.midwest.bank,
670430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,8207,5,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fnbandt.com,
670467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7901,141,0,5502,1162,105000,,0,0,141,0,0,23173,2,1162,,,105000,0,0,0,0,0,105000,0,0,0,0,105000,,,,1237,,,,,,3,92,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.plumasbank.com,
670560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,true,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.db.com,
670654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8000,0,0,8000,,0,0,0,0,0,2045,2,0,,,0,8000,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.1stsecuritydl.com,
670748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,93,2000,0,0,9500,,0,0,0,0,93,1836,1,0,,,7000,2000,500,0,0,0,7000,0,0,0,0,7000,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.p-s-b.com,
670878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,610,81300,0,0,121721,,0,0,0,0,610,1267,0,0,,,10000,106300,5000,421,0,0,10000,0,0,0,0,10000,,,0,0,,,,1,true,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.salemcoop.com,
671053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.stockxbank.com,
671147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2809,728,21000,1135,1674,21000,,0,668,60,0,0,245,0,1674,,,0,21000,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.primebank.bank,
671334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5100,60000,0,0,210000,,0,0,2844,0,2256,166,0,0,true,0,100000,60000,30000,0,20000,25000,100000,0,0,0,0,100000,false,false,0,0,0,,,,,8,401,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.republicebank.com,
671464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476771,0,100000,464450,8524,170000,,0,0,0,0,0,29499,3,14777,false,0,70000,100000,0,0,0,0,70000,0,0,0,0,70000,true,false,5000,3797,0,,,,,23,715,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.bankofhope.com,
671558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,513,0,0,0,0,,0,0,292,0,221,5408,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,599,0,,,,,,0,0,0,0,0,0,,,,,woodhuston-web.oflows.net/oao/prodstart,,,,,,,,,,,,,,,,www.woodhuston.com,
672238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1585,,0,0,0,0,0,219,0,0,,,0,0,0,1585,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.theatlantanationalbank.com,
672247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3000,0,0,13000,,0,0,0,0,0,222,0,0,,,0,3000,4000,6000,0,3000,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.fmmarinette.com,
672537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,115,0,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.exba.com,
672573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8800,0,0,13911,,0,0,0,0,0,1610,1,0,,,0,8800,0,5111,0,0,0,0,0,0,0,0,,,0,0,,,,1,true,0,0,0,0,0,0,,,,,www.profilebizonline.blik.com,,web1.secureinternetbank.com,,,,,,,,,,,,,,www.profilebank.com,
673244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551,0,0,1551,0,4000,,0,0,0,0,0,0,0,0,,,0,0,4000,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,1,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fmbankonline.com,
673440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14636,677,173,14636,0,204762,,0,0,677,0,0,26104,2,0,false,0,198500,173,501,0,5588,0,198500,0,0,0,0,198500,true,false,0,0,0,,,,,0,0,0,0,0,0,,,,,www.bankbetterarkansas.com,,onlyinark.com,,fsbmortgageloan.com,,,,,,,,,,,,www.fsbank.com,
673477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3537,,0,0,0,0,0,514,0,0,,,0,0,69,113,3355,0,0,0,0,0,0,0,,,0,0,,,,1,true,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,WWW.CITIZENS-FEDERAL.COM,
673851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,10,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,https://www.bankofprairievillage.com,
673909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,697675,0,0,1648675,,0,0,0,0,0,0,0,0,false,0,0,697675,196000,710000,45000,785000,0,0,0,0,0,0,true,false,63587,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.hinghamsavings.com,
674344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,0,0,365,0,0,,0,0,0,0,0,1271,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.pineries.com,
674849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7470,0,70000,2140,5330,70000,,0,0,0,0,0,508,0,7912,,,0,70000,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.luanasavingsbank.com,
675042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,0,89,0,0,,0,0,0,0,0,1117,1,0,false,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,4,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.communitybankiowa.com,
675051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,https://www.chasewoodbank.com,
675079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,3311,2,0,true,0,0,0,0,0,0,0,0,0,0,0,0,0,true,false,,0,0,,,,,1,78,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fayettesavings.com,
675248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,0,0,0,108,3000,,0,0,0,0,0,165,0,108,,,0,0,3000,0,0,3000,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.greenleaf.bank,
675341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,109,0,0,0,0,,0,0,109,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.atsb-lowden.com,
675659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,0,0,0,0,2821,,0,0,0,0,0,0,0,0,,,0,0,0,93,2728,0,0,0,0,0,0,0,,,,255,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.sbtk.com,
675855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,487,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,WWW.PROGRESSIVENATIONAL.COM,
676049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,33,0,0,0,10000,,0,0,0,0,33,737,0,0,,,3691,0,0,0,0,0,10000,0,0,0,1025,10000,,,,0,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http://www.smackoverbank.com,
676151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7735,0,20000,5257,0,41500,,0,0,0,0,0,693,0,0,,,500,20000,20000,0,0,0,500,1000,0,0,0,0,,,44,2478,,,,,,2,91,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.unisonbank.com,
677176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553,2334,0,553,0,0,,0,0,126,0,2208,29763,2,0,true,0,0,0,0,0,0,0,0,0,0,0,118630,0,true,true,0,0,0,,,1,true,13,341,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.trustcobank.com,
677354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,353,,0,0,0,0,0,0,0,0,false,0,0,0,0,0,0,0,0,353,0,0,0,353,false,false,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,www.fnbcimarron.com,
